Year,District,Programme,Stream,Number,Passed,Z-Score
2019,MANNAR,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,
2019,MULLAITIVU,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,
2019,VAVUNIYA,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,
2019,TRINCOMALEE,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,
2019,BATTICALOA,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,
2019,AMPARA,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,
2019,PUTTALAM,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,1.8414
2019,KURUNEGALA,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,1.7538
2019,ANURADHAPURA,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,
2019,POLONNARUWA,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,
2019,BADULLA,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,1.8352
2019,MONARAGALA,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,
2019,KEGALLE,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,1.7564
2019,RATNAPURA,COMPUTER SCIENCE (University of Colombo School of Computing),Physical Science,33750.0,22466.0,1.7524
2019,COLOMBO,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,1.3374
2019,GAMPAHA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,1.0503
2019,KALUTARA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,
2019,MATALE,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,1.0436
2019,KANDY,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,1.0563
2019,NUWARA ELIYA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,0.8378
2019,GALLE,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,
2019,MATARA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,
2019,HAMBANTOTA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,
2019,JAFFNA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,
2019,KILINOCHCHI,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,1.2204
2019,MANNAR,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,0.5839
2019,MULLAITIVU,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,0.6294
2019,VAVUNIYA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,
2019,TRINCOMALEE,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,0.9189
2019,BATTICALOA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,1.2223
2019,AMPARA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,1.1749
2019,PUTTALAM,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,0.8517
2019,KURUNEGALA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,
2019,ANURADHAPURA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,1.1524
2019,POLONNARUWA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,0.8634
2019,BADULLA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,1.1503
2019,MONARAGALA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,0.8772
2019,KEGALLE,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,
2019,RATNAPURA,COMPUTER SCIENCE (Eastern University - Trincomalee Campus),Physical Science,33750.0,22466.0,1.1293
2019,COLOMBO,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,1.5668
2019,GAMPAHA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,1.5712
2019,KALUTARA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,1.5637
2019,MATALE,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,
2019,KANDY,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,1.5764
2019,NUWARA ELIYA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,
2019,GALLE,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,1.5618
2019,MATARA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,1.575
2019,HAMBANTOTA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,1.7313
2019,JAFFNA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,1.5798
2019,KILINOCHCHI,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,
2019,MANNAR,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,
2019,MULLAITIVU,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,
2019,VAVUNIYA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,
2019,TRINCOMALEE,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,
2019,BATTICALOA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,2.4241
2019,AMPARA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,1.6091
2019,PUTTALAM,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,
2019,KURUNEGALA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,1.6233
2019,ANURADHAPURA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,
2019,POLONNARUWA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,
2019,BADULLA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,2.5764
2019,MONARAGALA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,
2019,KEGALLE,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,1.6214
2019,RATNAPURA,PHYSICAL SCIENCE (University of Colombo),Physical Science,33750.0,22466.0,1.6629
2019,COLOMBO,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.468
2019,GAMPAHA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.4676
2019,KALUTARA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.4688
2019,MATALE,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,
2019,KANDY,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.4644
2019,NUWARA ELIYA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,
2019,GALLE,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.4804
2019,MATARA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.4676
2019,HAMBANTOTA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.4659
2019,JAFFNA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.4666
2019,KILINOCHCHI,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,
2019,MANNAR,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,
2019,MULLAITIVU,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,
2019,VAVUNIYA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,
2019,TRINCOMALEE,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,
2019,BATTICALOA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,
2019,AMPARA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.5118
2019,PUTTALAM,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,
2019,KURUNEGALA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.475
2019,ANURADHAPURA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,
2019,POLONNARUWA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,
2019,BADULLA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.4825
2019,MONARAGALA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,
2019,KEGALLE,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.4675
2019,RATNAPURA,PHYSICAL SCIENCE (University of Peradeniya),Physical Science,33750.0,22466.0,1.4771
2019,COLOMBO,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.3618
2019,GAMPAHA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.3613
2019,KALUTARA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.3633
2019,MATALE,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,
2019,KANDY,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.3646
2019,NUWARA ELIYA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,
2019,GALLE,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.3607
2019,MATARA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.3746
2019,HAMBANTOTA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.3705
2019,JAFFNA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.3762
2019,KILINOCHCHI,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,
2019,MANNAR,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,
2019,MULLAITIVU,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,
2019,VAVUNIYA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,
2019,TRINCOMALEE,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,
2019,BATTICALOA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,
2019,AMPARA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,
2019,PUTTALAM,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,
2019,KURUNEGALA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.3762
2019,ANURADHAPURA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.3997
2019,POLONNARUWA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,
2019,BADULLA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.3779
2019,MONARAGALA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,
2019,KEGALLE,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.4329
2019,RATNAPURA,PHYSICAL SCIENCE (University of Sri Jayewardenepura),Physical Science,33750.0,22466.0,1.429
2019,COLOMBO,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.2816
2019,GAMPAHA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.2832
2019,KALUTARA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.2827
2019,MATALE,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,
2019,KANDY,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.2844
2019,NUWARA ELIYA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,
2019,GALLE,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.2893
2019,MATARA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.2908
2019,HAMBANTOTA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.3037
2019,JAFFNA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.3207
2019,KILINOCHCHI,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,
2019,MANNAR,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,
2019,MULLAITIVU,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,
2019,VAVUNIYA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,
2019,TRINCOMALEE,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,
2019,BATTICALOA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.311
2019,AMPARA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.3741
2019,PUTTALAM,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.3066
2019,KURUNEGALA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.2822
2019,ANURADHAPURA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,
2019,POLONNARUWA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,
2019,BADULLA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,
2019,MONARAGALA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,
2019,KEGALLE,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.3069
2019,RATNAPURA,PHYSICAL SCIENCE (University of Kelaniya),Physical Science,33750.0,22466.0,1.2843
2019,COLOMBO,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,
2019,GAMPAHA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.9152
2019,KALUTARA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,
2019,MATALE,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.7967
2019,KANDY,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.8491
2019,NUWARA ELIYA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.7743
2019,GALLE,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,1.0991
2019,MATARA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,
2019,HAMBANTOTA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,1.0318
2019,JAFFNA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,1.0796
2019,KILINOCHCHI,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.981
2019,MANNAR,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,
2019,MULLAITIVU,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,
2019,VAVUNIYA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.7878
2019,TRINCOMALEE,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.7829
2019,BATTICALOA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.838
2019,AMPARA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.8009
2019,PUTTALAM,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.783
2019,KURUNEGALA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,1.1288
2019,ANURADHAPURA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.8303
2019,POLONNARUWA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.7939
2019,BADULLA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.99
2019,MONARAGALA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.7962
2019,KEGALLE,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.9
2019,RATNAPURA,PHYSICAL SCIENCE (University of Jaffna),Physical Science,33750.0,22466.0,0.7774
2019,COLOMBO,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.218
2019,GAMPAHA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.1812
2019,KALUTARA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.2149
2019,MATALE,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.2149
2019,KANDY,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.201
2019,NUWARA ELIYA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,
2019,GALLE,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.1823
2019,MATARA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.2237
2019,HAMBANTOTA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.2279
2019,JAFFNA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.2604
2019,KILINOCHCHI,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,
2019,MANNAR,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,
2019,MULLAITIVU,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,
2019,VAVUNIYA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,
2019,TRINCOMALEE,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,
2019,BATTICALOA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,
2019,AMPARA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.2411
2019,PUTTALAM,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.1941
2019,KURUNEGALA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.1824
2019,ANURADHAPURA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.2245
2019,POLONNARUWA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,
2019,BADULLA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.1893
2019,MONARAGALA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,
2019,KEGALLE,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.1819
2019,RATNAPURA,PHYSICAL SCIENCE (University of Ruhuna),Physical Science,33750.0,22466.0,1.1819
2019,COLOMBO,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,
2019,GAMPAHA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.9917
2019,KALUTARA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,
2019,MATALE,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.6535
2019,KANDY,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.8532
2019,NUWARA ELIYA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.4816
2019,GALLE,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,
2019,MATARA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,
2019,HAMBANTOTA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,1.0115
2019,JAFFNA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,
2019,KILINOCHCHI,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.6452
2019,MANNAR,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,
2019,MULLAITIVU,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,
2019,VAVUNIYA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.5057
2019,TRINCOMALEE,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.4753
2019,BATTICALOA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.5571
2019,AMPARA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.7017
2019,PUTTALAM,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.7167
2019,KURUNEGALA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,
2019,ANURADHAPURA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.6686
2019,POLONNARUWA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.5083
2019,BADULLA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,
2019,MONARAGALA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.5639
2019,KEGALLE,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.9751
2019,RATNAPURA,"PHYSICAL SCIENCE (Eastern University, Sri Lanka)",Physical Science,33750.0,22466.0,0.6756
2019,COLOMBO,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,
2019,GAMPAHA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.9388
2019,KALUTARA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,
2019,MATALE,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.8534
2019,KANDY,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.9594
2019,NUWARA ELIYA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.505
2019,GALLE,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,
2019,MATARA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,
2019,HAMBANTOTA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,
2019,JAFFNA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,1.1386
2019,KILINOCHCHI,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.3748
2019,MANNAR,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.3022
2019,MULLAITIVU,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.3776
2019,VAVUNIYA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.0614
2019,TRINCOMALEE,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.3773
2019,BATTICALOA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.5644
2019,AMPARA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.7023
2019,PUTTALAM,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.7636
2019,KURUNEGALA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,1.1269
2019,ANURADHAPURA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.7069
2019,POLONNARUWA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.5248
2019,BADULLA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,1.0633
2019,MONARAGALA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.6689
2019,KEGALLE,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,
2019,RATNAPURA,PHYSICAL SCIENCE (South Eastern University of Sri Lanka),Physical Science,33750.0,22466.0,0.7149
2019,COLOMBO,SURVEYING SCIENCE (Sabaragamuwa University of Sri Lanka),Physical Science,33750.0,22466.0,1.4067
2019,GAMPAHA,SURVEYING SCIENCE (Sabaragamuwa University of Sri Lanka),Physical Science,33750.0,22466.0,1.3517
2019,KALUTARA,SURVEYING SCIENCE (Sabaragamuwa University of Sri Lanka),Physical Science,33750.0,22466.0,1.5486
2019,MATALE,SURVEYING SCIENCE (Sabaragamuwa University of Sri Lanka),Physical Science,33750.0,22466.0,1.1668
2019,KANDY,SURVEYING SCIENCE (Sabaragamuwa University of Sri Lanka),Physical Science,33750.0,22466.0,1.4178
2019,NUWARA ELIYA,SURVEYING SCIENCE (Sabaragamuwa University of Sri Lanka),Physical Science,33750.0,22466.0,1.0263
2019,GALLE,SURVEYING SCIENCE (Sabaragamuwa University of Sri Lanka),Physical Science,33750.0,22466.0,1.5119
2019,MATARA,SURVEYING SCIENCE (Sabaragamuwa University of Sri Lanka),Physical Science,33750.0,22466.0,1.5557
2019,HAMBANTOTA,SURVEYING SCIENCE (Sabaragamuwa University of Sri Lanka),Physical Science,33750.0,22466.0,1.5558
2019,JAFFNA,SURVEYING SCIENCE (Sabaragamuwa University of Sri Lanka),Physical Science,33750.0,22466.0,1.5643
2019,KILINOCHCHI,SURVEYING SCIENCE (Sabaragamuwa University of Sri Lanka),Physical Science,33750.0,22466.0,1.3785
